01;Department of Applied Mathematics and Computer Science;01405;Algebraic Coding Theory;English;5;2019;2020;Spring F4B (Fri 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;01410;Cryptology 1;English;5;2018;2019;Spring F2A (Mon 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;01410;Cryptology 1;English;5;2019;2020;Spring F2A (Mon 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;01415;Computational Discrete Mathematics;English;5;2018;2019;Autumn E3A (Tues 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;01415;Computational Discrete Mathematics;English;5;2019;2020;Autumn E3A (Tues 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;01418;Introduction to Partial Differential Equations;English;5;2018;2019;Autumn E5A (Wed 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;01418;Introduction to Partial Differential Equations;English;5;2019;2020;Autumn E5A (Wed 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;01426;Cryptology 2;English;5;2018;2019;Autumn E3A (Tues 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;01426;Cryptology 2;English;5;2019;2020;Autumn E3A (Tues 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;01427;Advanced topics in cryptology;English;5;2018;2019;Spring F5B (Wed 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;01427;Advanced topics in cryptology;English;5;2019;2020;Spring F5B (Wed 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;01527;Graph Theory II;English;5;2018;2019;Autumn E1B (Thurs 13-17);;;;;;;;Ph.D.;
01;Department of Applied Mathematics and Computer Science;01527;Graph Theory II;English;5;2019;2020;Autumn E1B (Thurs 13-17);;;;;;;;Ph.D.;
01;Department of Applied Mathematics and Computer Science;01604;Population and disease spread modelling;Danish;5;2018;2019;Spring F5B (Wed 13-17);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;01604;Population and disease spread modelling;Danish;5;2019;2020;Spring F5B (Wed 13-17);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;01606;Dynamic Biological Modelling;Danish;5;2018;2019;June;;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;01606;Dynamic Biological Modelling;Danish;5;2019;2020;June;;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;01617;Dynamical Systems 1;English;5;2018;2019;Autumn E2A (Mon 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;01617;Introduction to Dynamical Systems;English;5;2019;2020;Autumn E3B (Fri 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;01618;Dynamical Systems 2;English;5;2018;2019;Spring F3B (Fri 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;01621;Advanced Dynamical Systems: Global Theory;English;5;2019;2020;Spring F1A (Mon 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;01622;Advanced Dynamical Systems: Applications in Science and Engineering;English;5;2019;2020;Spring F3B (Fri 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;01666;Project work - Bachelor of Mathematics and Technology;Danish;10;2018;2019;Spring F5A (Wed 8-12);;;;;;June;;BSc;
01;Department of Applied Mathematics and Computer Science;01666;Project work - Bachelor of Mathematics and Technology;Danish;10;2019;2020;Spring F5A (Wed 8-12);;;;;;June;;BSc;
01;Department of Applied Mathematics and Computer Science;01715;Functional Analysis;English;5;2018;2019;Autumn E4B (Fri 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;01715;Functional Analysis;English;5;2019;2020;Autumn E4B (Fri 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;01716;Advanced Topics in Applied Functional Analysis;English;5;2018;2019;Spring F2B (Thurs 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;01716;Advanced Topics in Applied Functional Analysis;English;5;2019;2020;Spring F2B (Thurs 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;01901;Calculus and algebra 1;Danish;5;2018;2019;Autumn E1A (Mon 8-12);Autumn E3A (Tues 8-12);Autumn E2B (Thurs 8-12);Autumn E4B (Fri 8-12);Spring F3A (Tues 8-12);Spring F4B (Fri 8-12);;;BEng;
01;Department of Applied Mathematics and Computer Science;01901;Calculus and algebra 1;Danish;5;2019;2020;Autumn E1A (Mon 8-12);Autumn E3A (Tues 8-12);Autumn E2B (Thurs 8-12);Autumn E4B (Fri 8-12);Spring F3A (Tues 8-12);Spring F4B (Fri 8-12);;;BEng;
01;Department of Applied Mathematics and Computer Science;01904;Discrete mathematics;Danish;5;2018;2019;Autumn E5A (Wed 8-12);;;;;;;;BEng;
01;Department of Applied Mathematics and Computer Science;01904;Discrete mathematics;Danish;5;2019;2020;Autumn E5A (Wed 8-12);;;;;;;;BEng;
01;Department of Applied Mathematics and Computer Science;01920;Calculus and Algebra 2;Danish;5;2018;2019;Autumn E4B (Fri 8-12);Autumn E5B (Wed 13-17);Autumn E2B (Thurs 8-12);Spring F1A (Mon 8-12);Spring F4B (Fri 8-12);Spring F5B (Wed 13-17);;;BEng;
01;Department of Applied Mathematics and Computer Science;01920;Calculus and Algebra 2;Danish;5;2019;2020;Autumn E4B (Fri 8-12);Autumn E5B (Wed 13-17);Autumn E2B (Thurs 8-12);Spring F1A (Mon 8-12);Spring F4B (Fri 8-12);Spring F5B (Wed 13-17);;;BEng;
01;Department of Applied Mathematics and Computer Science;02101;Introductory Programming;Danish;5;2018;2019;Autumn E3A (Tues 8-12);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02101;Introductory Programming;Danish;5;2019;2020;Autumn E3A (Tues 8-12);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02102;Introductory Programming;Danish;5;2018;2019;Spring F3A (Tues 8-12);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02102;Introductory Programming;Danish;5;2019;2020;Spring F3A (Tues 8-12);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02105;Algorithms and Data Structures 1;English;5;2018;2019;Spring F2B (Thurs 8-12);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02105;Algorithms and Data Structures 1;English;5;2019;2020;Spring F2B (Thurs 8-12);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02110;Algorithms and Data Structures 2;English;5;2018;2019;Autumn E2B (Thurs 8-12);;;;;;;;MSc;
